                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    326,                0.50476,                0.27766,                0.87034,                0.98135,                      1,                0.98274,                0.87455,                0.55225,                0.27405,                0.87644,             0.00071696,             0.00071696,             0.00071696
                    327,                0.52215,                0.27563,                0.87488,                0.98134,                      1,                0.98092,                0.87992,                0.54309,                 0.2718,                0.87348,               0.000713,               0.000713,               0.000713
                    328,                0.50645,                0.27194,                0.87201,                0.98134,                      1,                0.98091,                0.88009,                0.54057,                0.27227,                0.86947,             0.00070904,             0.00070904,             0.00070904
                    329,                0.50622,                 0.2804,                 0.8708,                0.98135,                      1,                0.98092,                0.88549,                0.54034,                 0.2699,                 0.8698,             0.00070508,             0.00070508,             0.00070508
                    330,                0.50794,                0.27709,                 0.8744,                0.98135,                      1,                0.98121,                 0.8786,                0.54912,                0.27458,                0.86962,             0.00070112,             0.00070112,             0.00070112
                    331,                0.51875,                0.27709,                0.86617,                0.98121,                      1,                 0.9829,                0.88323,                0.54859,                 0.2774,                0.87226,             0.00069716,             0.00069716,             0.00069716
                    332,                 0.5114,                0.27485,                0.86687,                0.98129,                      1,                0.98387,                 0.8853,                0.54114,                0.27332,                0.87547,              0.0006932,              0.0006932,              0.0006932
                    333,                0.51069,                0.28128,                0.87503,                0.98135,                      1,                0.98266,                0.88491,                0.53799,                0.27395,                0.87262,             0.00068924,             0.00068924,             0.00068924
                    334,                0.49211,                0.27179,                0.86716,                0.98136,                      1,                 0.9844,                0.89317,                0.52912,                0.27498,                 0.8724,             0.00068528,             0.00068528,             0.00068528
                    335,                0.51099,                0.28183,                0.87349,                0.98136,                      1,                0.98477,                0.89274,                0.53603,                0.26796,                0.87077,             0.00068132,             0.00068132,             0.00068132
                    336,                 0.5051,                0.27935,                0.86216,                0.98135,                      1,                0.98441,                0.87978,                 0.5607,                0.27253,                0.88021,             0.00067736,             0.00067736,             0.00067736
                    337,                0.51454,                0.28013,                0.86922,                0.98135,                      1,                0.98463,                0.88484,                0.54822,                0.27222,                0.87714,              0.0006734,              0.0006734,              0.0006734
                    338,                0.49668,                0.27554,                0.87108,                0.98135,                      1,                0.98273,                0.88469,                0.55564,                0.27966,                0.87674,             0.00066944,             0.00066944,             0.00066944
                    339,                0.49676,                0.27035,                0.86621,                0.98136,                      1,                0.98383,                0.87508,                0.55103,                 0.2773,                0.87639,             0.00066548,             0.00066548,             0.00066548
                    340,                0.50429,                0.27322,                0.86664,                0.98136,                      1,                0.98273,                 0.8854,                0.54564,                0.27298,                0.87113,             0.00066152,             0.00066152,             0.00066152
                    341,                0.50125,                0.27399,                 0.8775,                0.98131,                      1,                0.98142,                0.88179,                0.54439,                0.27777,                0.87057,             0.00065756,             0.00065756,             0.00065756
                    342,                0.50776,                0.27467,                0.87914,                0.98135,                      1,                0.98215,                0.88732,                  0.539,                 0.2691,                0.87153,              0.0006536,              0.0006536,              0.0006536
                    343,                0.49768,                0.27136,                0.87011,                0.98135,                      1,                0.98277,                0.87787,                0.54983,                0.26863,                0.87719,             0.00064964,             0.00064964,             0.00064964
                    344,                0.49944,                0.26951,                 0.8663,                0.98136,                      1,                0.98202,                0.88396,                0.54118,                0.26608,                0.86939,             0.00064568,             0.00064568,             0.00064568
                    345,                0.49861,                0.27105,                0.87486,                0.98135,                      1,                0.98029,                0.87708,                0.54152,                0.26585,                0.87504,             0.00064172,             0.00064172,             0.00064172
                    346,                0.50844,                0.27599,                0.87005,                0.98131,                      1,                0.98256,                  0.882,                 0.5593,                0.27395,                0.87658,             0.00063776,             0.00063776,             0.00063776
                    347,                0.49987,                0.27242,                0.85935,                0.98134,                      1,                 0.9838,                 0.8802,                0.55744,                0.27236,                0.87633,              0.0006338,              0.0006338,              0.0006338
                    348,                0.49064,                0.26808,                0.87031,                0.98136,                      1,                0.98472,                0.89026,                0.54215,                0.26612,                0.87068,             0.00062984,             0.00062984,             0.00062984
                    349,                0.51436,                0.27303,                0.87402,                0.98135,                      1,                0.98304,                  0.887,                0.53507,                0.26625,                0.87005,             0.00062588,             0.00062588,             0.00062588
                    350,                0.49329,                0.26862,                0.86734,                0.98135,                      1,                0.98344,                0.88801,                  0.541,                0.26569,                0.87047,             0.00062192,             0.00062192,             0.00062192
                    351,                0.50552,                0.26898,                0.86628,                0.98135,                      1,                0.98137,                 0.8865,                0.54434,                0.26287,                0.87023,             0.00061796,             0.00061796,             0.00061796
                    352,                0.50115,                0.27102,                0.87119,                0.98133,                      1,                0.98141,                0.88854,                0.54339,                0.26536,                0.86529,               0.000614,               0.000614,               0.000614
                    353,                 0.4932,                0.26859,                0.87273,                0.98134,                      1,                0.98145,                0.88991,                0.53798,                0.26418,                0.86775,             0.00061004,             0.00061004,             0.00061004
                    354,                0.49759,                0.26825,                0.87381,                0.98134,                      1,                0.98238,                0.89331,                0.55233,                0.26228,                0.87283,             0.00060608,             0.00060608,             0.00060608
                    355,                0.49421,                0.26935,                0.86978,                0.98134,                      1,                0.98555,                0.88614,                0.56582,                0.27611,                 0.8765,             0.00060212,             0.00060212,             0.00060212
                    356,                 0.4966,                0.26715,                0.86657,                0.98136,                      1,                0.98427,                0.88435,                0.55038,                0.26815,                0.87376,             0.00059816,             0.00059816,             0.00059816
                    357,                0.49668,                0.26895,                0.86216,                0.98171,                      1,                0.98319,                0.88528,                0.54922,                  0.269,                0.87472,              0.0005942,              0.0005942,              0.0005942
                    358,                0.48343,                0.27007,                0.87174,                0.98136,                      1,                0.98179,                0.89028,                0.55355,                0.27173,                 0.8739,             0.00059024,             0.00059024,             0.00059024
                    359,                0.49666,                 0.2666,                 0.8718,                0.98135,                      1,                0.98302,                0.89036,                0.53706,                0.26604,                0.86702,             0.00058628,             0.00058628,             0.00058628
                    360,                0.49214,                0.27099,                0.86539,                0.98133,                      1,                 0.9872,                0.88824,                0.54586,                0.26355,                0.86854,             0.00058232,             0.00058232,             0.00058232
                    361,                0.49214,                 0.2678,                0.86843,                0.98135,                      1,                 0.9848,                0.88315,                0.54979,                0.27503,                0.87337,             0.00057836,             0.00057836,             0.00057836
                    362,                 0.4948,                0.26746,                0.86766,                0.98127,                      1,                0.98607,                0.87566,                 0.5509,                0.27186,                0.87022,              0.0005744,              0.0005744,              0.0005744
                    363,                0.49626,                0.26831,                0.87506,                0.98135,                      1,                0.98621,                0.87849,                0.54103,                0.26809,                0.86968,             0.00057044,             0.00057044,             0.00057044
                    364,                0.48686,                0.26929,                0.87481,                0.98136,                      1,                 0.9843,                0.87966,                0.54299,                0.27076,                0.86814,             0.00056648,             0.00056648,             0.00056648
                    365,                0.48495,                0.27076,                0.86485,                0.98135,                      1,                0.98275,                 0.8801,                0.54254,                 0.2641,                0.87093,             0.00056252,             0.00056252,             0.00056252
                    366,                0.48834,                0.26352,                0.85793,                0.98135,                      1,                 0.9836,                0.87972,                0.55513,                0.26887,                0.87333,             0.00055856,             0.00055856,             0.00055856
                    367,                 0.4948,                0.26875,                0.86337,                0.98135,                      1,                0.98427,                0.88258,                0.54516,                0.26422,                0.87347,              0.0005546,              0.0005546,              0.0005546
                    368,                0.49387,                0.26647,                 0.8666,                0.98135,                      1,                0.98319,                 0.8904,                0.53117,                0.26302,                0.86776,             0.00055064,             0.00055064,             0.00055064
                    369,                0.49355,                0.26947,                 0.8579,                0.98135,                      1,                0.98381,                0.88728,                0.54555,                 0.2671,                0.87485,             0.00054668,             0.00054668,             0.00054668
                    370,                0.48567,                0.26395,                0.86289,                0.98135,                      1,                0.98357,                0.88589,                 0.5451,                0.26387,                0.87214,             0.00054272,             0.00054272,             0.00054272
                    371,                0.48281,                0.25878,                0.86329,                0.98135,                      1,                0.98257,                0.87665,                0.55378,                0.26697,                 0.8733,             0.00053876,             0.00053876,             0.00053876
                    372,                0.49412,                0.26644,                0.87317,                0.98133,                      1,                0.98574,                0.88543,                0.54661,                0.26602,                0.86811,              0.0005348,              0.0005348,              0.0005348
                    373,                0.48313,                0.26424,                0.86338,                0.98133,                      1,                0.98374,                0.88272,                0.54385,                0.26608,                0.86993,             0.00053084,             0.00053084,             0.00053084
