                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    312,                  0.507,                0.45738,                  1.112,                0.99694,                      1,                  0.995,                0.95113,                0.32532,                0.28109,                0.92897,             0.00048275,             0.00048275,             0.00048275
                    313,                0.50835,                0.45091,                 1.0927,                0.99793,                      1,                  0.995,                 0.9631,                0.30159,                0.27165,                0.91618,             0.00048028,             0.00048028,             0.00048028
                    314,                 0.4901,                0.43189,                 1.1112,                 0.9974,                      1,                  0.995,                0.96142,                 0.3182,                0.28007,                 0.9255,              0.0004778,              0.0004778,              0.0004778
                    315,                0.49105,                0.41361,                 1.0928,                0.99774,                      1,                  0.995,                0.95673,                0.31717,                0.28286,                0.92611,             0.00047533,             0.00047533,             0.00047533
                    316,                0.52523,                0.43767,                 1.1265,                0.99773,                      1,                  0.995,                0.96041,                0.31691,                0.27902,                0.93384,             0.00047285,             0.00047285,             0.00047285
                    317,                0.48227,                0.43105,                 1.1163,                0.99773,                      1,                  0.995,                0.96303,                0.31856,                 0.2827,                0.93971,             0.00047038,             0.00047038,             0.00047038
                    318,                  0.528,                0.47037,                 1.1193,                0.99774,                      1,                  0.995,                0.96582,                0.31403,                0.28446,                0.93638,              0.0004679,              0.0004679,              0.0004679
                    319,                0.52996,                0.44713,                 1.1177,                0.99757,                      1,                  0.995,                0.95063,                0.33112,                0.29058,                0.94301,             0.00046542,             0.00046542,             0.00046542
                    320,                0.52796,                 0.5277,                 1.1349,                0.99006,                0.99125,                  0.995,                 0.9377,                0.37118,                0.32129,                0.97056,             0.00046295,             0.00046295,             0.00046295
                    321,                0.52862,                0.47152,                 1.1317,                0.99691,                      1,                  0.995,                0.94277,                0.36497,                0.30289,                0.96278,             0.00046048,             0.00046048,             0.00046048
                    322,                0.51346,                0.44329,                 1.1043,                0.99645,                      1,                  0.995,                0.95205,                0.33234,                0.28378,                0.94319,               0.000458,               0.000458,               0.000458
                    323,                 0.4771,                0.44541,                 1.1072,                 0.9971,                      1,                  0.995,                0.94902,                0.33698,                 0.2842,                0.94905,             0.00045552,             0.00045552,             0.00045552
                    324,                0.47664,                0.45486,                 1.1019,                0.99788,                      1,                  0.995,                0.95699,                0.31662,                0.27892,                0.93154,             0.00045305,             0.00045305,             0.00045305
                    325,                0.50142,                0.42243,                 1.1119,                0.99695,                      1,                  0.995,                0.96024,                0.30933,                0.27261,                0.92245,             0.00045057,             0.00045057,             0.00045057
                    326,                0.51145,                  0.429,                 1.1098,                0.99744,                      1,                  0.995,                0.95103,                0.33702,                0.28431,                 0.9384,              0.0004481,              0.0004481,              0.0004481
                    327,                0.51333,                0.44429,                 1.1205,                 0.9967,                0.99477,                  0.995,                0.95119,                0.33194,                0.29599,                0.93632,             0.00044563,             0.00044563,             0.00044563
                    328,                0.54847,                0.44094,                 1.1422,                0.99797,                      1,                  0.995,                0.95848,                0.30905,                0.27492,                0.92548,             0.00044315,             0.00044315,             0.00044315
                    329,                0.51598,                0.47346,                 1.1265,                0.99749,                      1,                  0.995,                0.96358,                0.31983,                0.27216,                0.93186,             0.00044067,             0.00044067,             0.00044067
                    330,                 0.4879,                0.43467,                 1.0954,                0.99762,                      1,                  0.995,                0.96686,                0.29979,                 0.2617,                0.91601,              0.0004382,              0.0004382,              0.0004382
                    331,                0.47622,                0.40834,                 1.0944,                0.99784,                      1,                  0.995,                0.96037,                0.30839,                0.27155,                0.92038,             0.00043573,             0.00043573,             0.00043573
                    332,                0.49893,                0.42183,                 1.1189,                0.99806,                      1,                  0.995,                0.96233,                0.30831,                0.26873,                0.91756,             0.00043325,             0.00043325,             0.00043325
                    333,                0.50379,                0.42544,                   1.11,                0.99791,                      1,                  0.995,                0.95538,                0.31842,                0.27469,                0.92975,             0.00043077,             0.00043077,             0.00043077
                    334,                0.50326,                0.40642,                 1.0934,                0.99773,                      1,                  0.995,                 0.9583,                0.31756,                0.27635,                 0.9243,              0.0004283,              0.0004283,              0.0004283
                    335,                0.51274,                0.43532,                 1.1198,                0.99724,                      1,                  0.995,                0.94824,                0.33507,                0.28859,                0.93157,             0.00042582,             0.00042582,             0.00042582
                    336,                0.46084,                0.38187,                  1.076,                0.99394,                      1,                  0.995,                 0.9483,                0.33855,                0.28332,                0.93314,             0.00042335,             0.00042335,             0.00042335
                    337,                0.47481,                0.41976,                 1.0943,                0.99615,                      1,                  0.995,                0.95573,                0.32824,                0.27558,                0.93046,             0.00042087,             0.00042087,             0.00042087
                    338,                0.50052,                0.44037,                 1.0991,                0.99772,                      1,                  0.995,                0.95677,                0.32991,                0.27899,                0.93226,              0.0004184,              0.0004184,              0.0004184
                    339,                0.51157,                0.42955,                 1.0876,                0.99762,                      1,                  0.995,                0.96168,                0.30776,                 0.2729,                 0.9208,             0.00041592,             0.00041592,             0.00041592
                    340,                0.47677,                0.41389,                 1.0862,                0.99728,                      1,                  0.995,                0.96638,                0.30358,                0.26208,                0.92375,             0.00041345,             0.00041345,             0.00041345
                    341,                0.48744,                 0.4168,                 1.1107,                0.99771,                      1,                  0.995,                0.95499,                 0.3318,                0.26783,                0.93891,             0.00041097,             0.00041097,             0.00041097
                    342,                 0.5126,                0.44842,                 1.1219,                0.99781,                      1,                  0.995,                0.95067,                 0.3262,                0.26779,                0.93724,              0.0004085,              0.0004085,              0.0004085
                    343,                0.51276,                0.43439,                 1.0997,                0.99765,                      1,                  0.995,                 0.9617,                0.31222,                0.26418,                 0.9257,             0.00040602,             0.00040602,             0.00040602
                    344,                0.48763,                0.44511,                 1.0986,                0.99788,                      1,                  0.995,                0.96476,                0.30716,                0.26542,                0.92165,             0.00040355,             0.00040355,             0.00040355
                    345,                0.45217,                0.43217,                 1.0668,                0.99809,                      1,                  0.995,                0.96843,                0.30173,                0.26984,                0.91924,             0.00040107,             0.00040107,             0.00040107
                    346,                0.48935,                0.43357,                 1.1044,                0.99829,                      1,                  0.995,                0.96202,                0.31103,                0.26503,                0.92429,              0.0003986,              0.0003986,              0.0003986
                    347,                0.48692,                0.43999,                 1.0864,                0.99693,                      1,                  0.995,                0.96005,                0.31072,                 0.2692,                0.92526,             0.00039613,             0.00039613,             0.00039613
                    348,                 0.4603,                0.42929,                  1.083,                0.99747,                      1,                  0.995,                0.96277,                0.31134,                0.26819,                0.92663,             0.00039365,             0.00039365,             0.00039365
                    349,                0.46017,                 0.4033,                 1.0909,                0.99765,                      1,                  0.995,                0.95818,                0.31184,                0.26172,                0.92709,             0.00039118,             0.00039118,             0.00039118
                    350,                0.47311,                0.45578,                 1.1057,                0.99787,                      1,                  0.995,                0.96551,                 0.2999,                0.26468,                0.91525,              0.0003887,              0.0003887,              0.0003887
                    351,                0.49341,                0.42885,                 1.1313,                0.99805,                      1,                  0.995,                0.96675,                0.30988,                0.26316,                0.92237,             0.00038623,             0.00038623,             0.00038623
                    352,                0.49386,                0.44061,                 1.1075,                0.99801,                      1,                  0.995,                0.96434,                0.31665,                0.25964,                0.93048,             0.00038375,             0.00038375,             0.00038375
                    353,                0.48872,                0.42348,                 1.0889,                0.99754,                      1,                  0.995,                0.96485,                0.30655,                0.25957,                0.92486,             0.00038128,             0.00038128,             0.00038128
                    354,                0.50541,                0.40311,                 1.1092,                0.99802,                      1,                  0.995,                0.96908,                0.29436,                0.26124,                0.91502,              0.0003788,              0.0003788,              0.0003788
                    355,                0.45959,                0.40479,                 1.0899,                0.99722,                      1,                  0.995,                0.96803,                0.30226,                0.26407,                0.92007,             0.00037633,             0.00037633,             0.00037633
                    356,                0.46764,                0.38951,                 1.0817,                0.99747,                      1,                  0.995,                 0.9581,                0.30948,                0.26256,                0.92203,             0.00037385,             0.00037385,             0.00037385
                    357,                0.47601,                0.40194,                 1.0844,                0.99842,                      1,                  0.995,                0.96709,                0.29565,                0.25939,                0.91309,             0.00037138,             0.00037138,             0.00037138
                    358,                0.47584,                0.42091,                 1.0825,                 0.9982,                      1,                  0.995,                0.96284,                0.30466,                0.25596,                0.91964,              0.0003689,              0.0003689,              0.0003689
                    359,                0.46347,                0.41035,                 1.0709,                0.99803,                      1,                  0.995,                0.96256,                0.31315,                0.25669,                0.92429,             0.00036643,             0.00036643,             0.00036643
                    360,                0.45369,                0.38441,                 1.0655,                 0.9974,                      1,                  0.995,                0.97159,                0.29389,                0.25709,                0.91341,             0.00036395,             0.00036395,             0.00036395
                    361,                0.45906,                0.40804,                 1.0814,                0.99739,                      1,                  0.995,                0.97208,                0.29171,                0.25762,                 0.9108,             0.00036148,             0.00036148,             0.00036148
                    362,                0.47422,                0.41347,                   1.09,                0.99731,                      1,                  0.995,                0.97339,                0.28974,                0.25082,                  0.906,               0.000359,               0.000359,               0.000359
                    363,                0.45336,                0.39437,                 1.0578,                0.99718,                      1,                  0.995,                0.97001,                0.29939,                0.25112,                 0.9092,             0.00035653,             0.00035653,             0.00035653
                    364,                0.51024,                0.40336,                 1.0925,                0.99742,                      1,                  0.995,                0.96272,                0.31059,                0.26193,                 0.9245,             0.00035405,             0.00035405,             0.00035405
                    365,                0.47485,                0.40871,                 1.0962,                0.99784,                      1,                  0.995,                0.96889,                0.29259,                0.25412,                0.91178,             0.00035158,             0.00035158,             0.00035158
                    366,                0.45083,                0.38723,                 1.0714,                0.99769,                      1,                  0.995,                0.97309,                 0.2948,                0.25098,                0.91201,              0.0003491,              0.0003491,              0.0003491
                    367,                0.45078,                0.37952,                 1.0756,                0.99759,                      1,                  0.995,                0.97332,                0.29853,                0.25194,                0.91321,             0.00034663,             0.00034663,             0.00034663
                    368,                0.44498,                0.38144,                 1.0819,                0.99792,                      1,                  0.995,                0.96943,                0.28633,                0.24382,                0.90647,             0.00034415,             0.00034415,             0.00034415
                    369,                0.49212,                 0.3939,                 1.0868,                0.99796,                      1,                  0.995,                0.96904,                0.29807,                0.24773,                0.90976,             0.00034168,             0.00034168,             0.00034168
                    370,                0.48165,                0.42277,                 1.0717,                0.99767,                      1,                  0.995,                0.96377,                0.30962,                0.25914,                0.91991,              0.0003392,              0.0003392,              0.0003392
                    371,                0.48773,                0.41964,                  1.105,                0.99751,                      1,                  0.995,                0.96603,                0.30803,                0.25643,                0.91848,             0.00033673,             0.00033673,             0.00033673
                    372,                0.46817,                0.38954,                 1.0821,                 0.9974,                      1,                  0.995,                0.96928,                0.29958,                0.25289,                0.91065,             0.00033425,             0.00033425,             0.00033425
                    373,                0.48538,                0.42731,                 1.0719,                0.99706,                      1,                  0.995,                0.97111,                0.30029,                0.25393,                  0.907,             0.00033177,             0.00033177,             0.00033177
                    374,                0.46954,                 0.3904,                 1.0578,                0.99761,                      1,                  0.995,                0.96418,                0.29551,                0.25459,                0.90463,              0.0003293,              0.0003293,              0.0003293
                    375,                0.46186,                 0.3852,                 1.0916,                0.99776,                      1,                  0.995,                0.96474,                0.30246,                0.25535,                0.90873,             0.00032683,             0.00032683,             0.00032683
                    376,                0.47898,                0.43336,                 1.0982,                0.99778,                      1,                  0.995,                0.97088,                0.30002,                0.25676,                  0.907,             0.00032435,             0.00032435,             0.00032435
                    377,                0.44548,                0.38453,                 1.0565,                0.99765,                      1,                  0.995,                0.96646,                0.29602,                0.25472,                 0.9066,             0.00032188,             0.00032188,             0.00032188
                    378,                0.46959,                0.41022,                 1.0919,                0.99722,                      1,                  0.995,                0.96323,                0.30998,                0.25854,                0.92252,              0.0003194,              0.0003194,              0.0003194
                    379,                0.46418,                  0.422,                 1.0805,                 0.9977,                      1,                  0.995,                0.95569,                0.31354,                0.25517,                0.92117,             0.00031692,             0.00031692,             0.00031692
                    380,                 0.4672,                0.38432,                 1.0677,                0.99692,                0.99965,                  0.995,                0.94884,                0.32019,                 0.2596,                0.92181,             0.00031445,             0.00031445,             0.00031445
                    381,                0.46292,                0.38614,                  1.079,                0.99747,                      1,                  0.995,                0.95343,                0.31617,                 0.2548,                0.91893,             0.00031197,             0.00031197,             0.00031197
                    382,                0.43161,                0.35434,                 1.0582,                0.99744,                      1,                  0.995,                0.96955,                0.28694,                0.24151,                0.90258,              0.0003095,              0.0003095,              0.0003095
                    383,                0.43743,                0.37017,                 1.0638,                0.99793,                      1,                  0.995,                0.97404,                0.28058,                0.23624,                0.90084,             0.00030702,             0.00030702,             0.00030702
                    384,                0.46056,                0.38839,                  1.066,                0.99753,                      1,                  0.995,                0.97172,                0.28551,                0.24365,                0.90103,             0.00030455,             0.00030455,             0.00030455
                    385,                 0.4447,                0.37636,                 1.0745,                0.99781,                      1,                  0.995,                 0.9684,                0.28922,                0.24802,                0.90204,             0.00030208,             0.00030208,             0.00030208
                    386,                0.44983,                0.39205,                 1.0861,                0.99663,                      1,                  0.995,                0.97065,                0.29146,                0.24886,                0.90593,              0.0002996,              0.0002996,              0.0002996
                    387,                0.45845,                0.38601,                 1.0632,                0.99587,                      1,                  0.995,                0.97088,                 0.2907,                0.24561,                 0.9066,             0.00029713,             0.00029713,             0.00029713
                    388,                0.41662,                0.36419,                 1.0394,                0.99615,                      1,                  0.995,                0.96886,                0.28577,                0.24169,                0.90217,             0.00029465,             0.00029465,             0.00029465
                    389,                0.46499,                0.40419,                 1.0845,                0.99697,                      1,                  0.995,                0.97219,                 0.2824,                 0.2418,                0.90128,             0.00029217,             0.00029217,             0.00029217
                    390,                0.46184,                0.39403,                 1.0799,                0.99797,                      1,                  0.995,                0.96703,                 0.2993,                0.24437,                0.91212,              0.0002897,              0.0002897,              0.0002897
                    391,                0.44338,                0.38069,                 1.0803,                0.99821,                      1,                  0.995,                0.96708,                0.29375,                0.24307,                0.90477,             0.00028723,             0.00028723,             0.00028723
                    392,                0.45859,                0.39408,                 1.0799,                 0.9981,                      1,                  0.995,                0.96825,                0.28509,                0.24855,                 0.8991,             0.00028475,             0.00028475,             0.00028475
                    393,                0.48933,                0.38138,                 1.0922,                0.99789,                      1,                  0.995,                0.96762,                 0.2883,                0.24956,                0.90046,             0.00028227,             0.00028227,             0.00028227
                    394,                0.43274,                0.36882,                 1.0827,                0.99789,                      1,                  0.995,                 0.9739,                0.28802,                0.24342,                0.90298,              0.0002798,              0.0002798,              0.0002798
                    395,                0.47047,                0.37545,                 1.0967,                0.99819,                      1,                  0.995,                0.97527,                0.29117,                0.24624,                0.90708,             0.00027732,             0.00027732,             0.00027732
                    396,                0.44775,                0.36718,                  1.071,                0.99803,                      1,                  0.995,                0.96621,                0.29835,                0.25159,                0.90702,             0.00027485,             0.00027485,             0.00027485
                    397,                0.46289,                0.39626,                 1.0755,                0.99762,                      1,                  0.995,                0.97121,                0.28877,                  0.245,                 0.9036,             0.00027237,             0.00027237,             0.00027237
                    398,                0.46323,                0.38872,                 1.0431,                 0.9973,                      1,                  0.995,                0.97394,                0.28139,                0.24305,                0.89985,              0.0002699,              0.0002699,              0.0002699
                    399,                0.41465,                0.35668,                 1.0332,                0.99748,                      1,                  0.995,                0.97178,                0.28385,                 0.2459,                0.89784,             0.00026742,             0.00026742,             0.00026742
                    400,                0.46354,                 0.4077,                 1.0726,                0.99752,                      1,                  0.995,                0.96585,                0.31587,                0.25356,                 0.9105,             0.00026495,             0.00026495,             0.00026495
                    401,                0.44878,                 0.3765,                 1.0541,                0.99753,                      1,                  0.995,                0.97267,                0.30072,                0.25179,                0.90338,             0.00026247,             0.00026247,             0.00026247
                    402,                0.46058,                0.38587,                 1.0689,                0.99749,                      1,                  0.995,                0.97109,                0.29327,                0.24739,                0.90139,                0.00026,                0.00026,                0.00026
                    403,                0.45398,                0.38329,                 1.0671,                0.99772,                      1,                  0.995,                0.97451,                0.29012,                0.24595,                0.89641,             0.00025752,             0.00025752,             0.00025752
                    404,                0.43313,                0.38465,                 1.0343,                0.99806,                      1,                  0.995,                0.97574,                0.28236,                0.24497,                0.89279,             0.00025505,             0.00025505,             0.00025505
                    405,                0.46023,                0.37402,                 1.0663,                0.99799,                      1,                  0.995,                0.97141,                0.28663,                 0.2449,                0.89583,             0.00025257,             0.00025257,             0.00025257
                    406,                0.43348,                 0.3589,                  1.045,                0.99789,                      1,                  0.995,                0.97349,                0.29055,                 0.2496,                0.89781,              0.0002501,              0.0002501,              0.0002501
                    407,                0.46102,                0.41052,                 1.0676,                0.99802,                      1,                  0.995,                 0.9742,                0.28359,                0.24685,                0.89392,             0.00024762,             0.00024762,             0.00024762
                    408,                0.43628,                0.37239,                 1.0595,                0.99782,                      1,                  0.995,                0.97557,                0.28427,                0.23988,                0.89429,             0.00024515,             0.00024515,             0.00024515
                    409,                0.44843,                0.38154,                 1.0761,                0.99756,                      1,                  0.995,                   0.97,                0.28188,                0.23887,                0.89624,             0.00024268,             0.00024268,             0.00024268
                    410,                0.41002,                0.35495,                 1.0373,                0.99765,                      1,                  0.995,                 0.9729,                0.27518,                0.23978,                0.89195,              0.0002402,              0.0002402,              0.0002402
                    411,                 0.4222,                0.38737,                 1.0575,                0.99773,                      1,                  0.995,                0.97664,                0.27832,                0.23805,                0.89408,             0.00023773,             0.00023773,             0.00023773
                    412,                0.43428,                0.36629,                 1.0354,                0.99769,                      1,                  0.995,                 0.9702,                0.28092,                0.23946,                0.89718,             0.00023525,             0.00023525,             0.00023525
                    413,                 0.4239,                0.39306,                  1.047,                0.99775,                      1,                  0.995,                0.96743,                 0.2847,                0.23759,                0.89972,             0.00023278,             0.00023278,             0.00023278
                    414,                0.43964,                0.37394,                 1.0498,                0.99811,                      1,                  0.995,                0.96768,                0.29354,                0.24257,                0.90421,              0.0002303,              0.0002303,              0.0002303
                    415,                0.41878,                0.37355,                 1.0433,                0.99816,                      1,                  0.995,                 0.9684,                0.28986,                0.24305,                0.90135,             0.00022783,             0.00022783,             0.00022783
                    416,                0.45953,                0.40184,                 1.0621,                0.99821,                      1,                  0.995,                0.97187,                0.28498,                0.24324,                0.89792,             0.00022535,             0.00022535,             0.00022535
                    417,                0.44563,                0.37382,                 1.0582,                0.99844,                      1,                  0.995,                0.96795,                0.28494,                0.24258,                0.89732,             0.00022288,             0.00022288,             0.00022288
                    418,                0.43007,                0.37134,                 1.0525,                0.99821,                      1,                  0.995,                0.97884,                0.28108,                0.24114,                0.89204,              0.0002204,              0.0002204,              0.0002204
                    419,                0.41904,                0.36367,                 1.0414,                0.99797,                      1,                  0.995,                0.97687,                0.28134,                0.23928,                0.89136,             0.00021793,             0.00021793,             0.00021793
                    420,                0.44137,                0.36046,                 1.0856,                0.99789,                      1,                  0.995,                0.97827,                0.27878,                0.23736,                 0.8904,             0.00021545,             0.00021545,             0.00021545
                    421,                0.42176,                0.38045,                  1.066,                0.99817,                      1,                  0.995,                0.97535,                0.28223,                0.24118,                0.89113,             0.00021298,             0.00021298,             0.00021298
                    422,                 0.4481,                0.36814,                 1.0524,                0.99821,                      1,                  0.995,                  0.977,                0.27852,                0.23687,                0.88885,              0.0002105,              0.0002105,              0.0002105
                    423,                0.41099,                0.34326,                 1.0515,                0.99806,                      1,                  0.995,                0.98017,                0.26657,                0.23403,                0.88639,             0.00020803,             0.00020803,             0.00020803
                    424,                0.42881,                0.36464,                 1.0382,                0.99809,                      1,                  0.995,                0.97434,                0.27085,                0.22964,                0.88767,             0.00020555,             0.00020555,             0.00020555
                    425,                0.43743,                0.36371,                 1.0388,                0.99819,                      1,                  0.995,                0.97668,                0.26808,                0.22945,                0.88362,             0.00020308,             0.00020308,             0.00020308
                    426,                0.41164,                0.35224,                 1.0478,                0.99783,                      1,                  0.995,                0.97414,                0.27899,                0.23376,                0.88786,              0.0002006,              0.0002006,              0.0002006
                    427,                0.41513,                0.34695,                 1.0368,                0.99763,                      1,                  0.995,                0.97613,                 0.2717,                0.22882,                0.88575,             0.00019813,             0.00019813,             0.00019813
                    428,                0.41589,                0.34775,                 1.0369,                0.99778,                      1,                  0.995,                0.97613,                0.27404,                0.22899,                0.88464,             0.00019565,             0.00019565,             0.00019565
                    429,                0.39298,                0.35306,                 1.0136,                0.99796,                      1,                  0.995,                0.97695,                0.27412,                0.23222,                0.88547,             0.00019318,             0.00019318,             0.00019318
                    430,                0.42276,                0.35377,                 1.0653,                0.99793,                      1,                  0.995,                 0.9765,                0.26897,                0.22848,                0.88451,              0.0001907,              0.0001907,              0.0001907
                    431,                0.41203,                0.33812,                 1.0365,                0.99784,                      1,                  0.995,                0.97626,                0.26596,                0.23055,                0.88385,             0.00018823,             0.00018823,             0.00018823
                    432,                0.43142,                0.35975,                 1.0447,                 0.9978,                      1,                  0.995,                0.97817,                0.26226,                0.23167,                0.88311,             0.00018575,             0.00018575,             0.00018575
                    433,                0.39149,                0.33754,                  1.029,                0.99789,                      1,                  0.995,                0.97989,                0.26744,                0.23147,                0.88483,             0.00018328,             0.00018328,             0.00018328
                    434,                0.42719,                0.36615,                 1.0367,                0.99801,                      1,                  0.995,                 0.9779,                0.27419,                0.23399,                0.88782,              0.0001808,              0.0001808,              0.0001808
                    435,                0.40357,                0.32848,                  1.021,                0.99811,                      1,                  0.995,                0.97588,                 0.2701,                  0.234,                0.88665,             0.00017833,             0.00017833,             0.00017833
                    436,                0.40974,                0.35037,                 1.0372,                0.99809,                      1,                  0.995,                0.97786,                0.26954,                0.23328,                0.88613,             0.00017585,             0.00017585,             0.00017585
                    437,                0.41348,                 0.3527,                   1.04,                0.99785,                      1,                  0.995,                0.97707,                0.26767,                0.23214,                0.88456,             0.00017338,             0.00017338,             0.00017338
                    438,                0.40924,                0.35475,                 1.0344,                0.99757,                      1,                  0.995,                0.97848,                0.26183,                0.22686,                0.88314,              0.0001709,              0.0001709,              0.0001709
                    439,                0.40392,                0.33956,                 1.0428,                 0.9976,                      1,                  0.995,                0.97691,                0.26419,                0.22637,                0.88428,             0.00016843,             0.00016843,             0.00016843
                    440,                0.39982,                0.34426,                 1.0278,                0.99766,                      1,                  0.995,                0.97922,                0.26514,                0.22944,                0.88387,             0.00016595,             0.00016595,             0.00016595
                    441,                0.39698,                0.32814,                 1.0396,                0.99774,                      1,                  0.995,                0.97972,                0.26529,                0.22954,                0.88608,             0.00016348,             0.00016348,             0.00016348
                    442,                0.41024,                0.33844,                 1.0312,                0.99789,                      1,                  0.995,                0.97634,                0.26455,                0.22702,                0.88602,               0.000161,               0.000161,               0.000161
                    443,                0.41836,                0.35787,                 1.0447,                0.99788,                      1,                  0.995,                0.97791,                0.26056,                 0.2258,                0.88187,             0.00015852,             0.00015852,             0.00015852
                    444,                0.42097,                0.36227,                 1.0618,                0.99784,                      1,                  0.995,                0.97685,                0.26266,                0.22475,                0.88292,             0.00015605,             0.00015605,             0.00015605
                    445,                0.40376,                0.33328,                 1.0296,                0.99783,                      1,                  0.995,                0.98005,                0.25834,                0.22379,                 0.8809,             0.00015357,             0.00015357,             0.00015357
                    446,                0.42429,                 0.3663,                 1.0524,                0.99793,                      1,                  0.995,                0.98125,                0.25851,                0.22193,                0.88004,              0.0001511,              0.0001511,              0.0001511
                    447,                0.41881,                0.34479,                 1.0257,                0.99801,                      1,                  0.995,                0.98003,                 0.2592,                0.22177,                 0.8807,             0.00014862,             0.00014862,             0.00014862
                    448,                0.42471,                0.33937,                 1.0413,                0.99806,                      1,                  0.995,                0.97907,                0.26204,                0.22267,                0.88133,             0.00014615,             0.00014615,             0.00014615
                    449,                0.39164,                0.35003,                 1.0375,                0.99808,                      1,                  0.995,                   0.98,                0.26446,                0.22472,                0.88059,             0.00014367,             0.00014367,             0.00014367
                    450,                0.40825,                0.34473,                 1.0359,                0.99796,                      1,                  0.995,                0.97664,                0.26403,                0.22566,                0.88036,              0.0001412,              0.0001412,              0.0001412
                    451,                0.43515,                0.37384,                 1.0523,                0.99785,                      1,                  0.995,                0.97691,                0.26218,                0.22595,                0.87949,             0.00013872,             0.00013872,             0.00013872
                    452,                0.39845,                0.33699,                 1.0335,                 0.9978,                      1,                  0.995,                0.97848,                0.26375,                0.22473,                0.88075,             0.00013625,             0.00013625,             0.00013625
                    453,                0.41176,                0.33936,                 1.0604,                0.99776,                      1,                  0.995,                 0.9781,                0.26189,                0.22419,                0.88074,             0.00013377,             0.00013377,             0.00013377
                    454,                0.41093,                0.33889,                 1.0307,                0.99774,                      1,                  0.995,                0.97747,                0.26183,                0.22549,                0.87837,              0.0001313,              0.0001313,              0.0001313
                    455,                0.36755,                 0.3059,                 1.0232,                0.99779,                      1,                  0.995,                0.98006,                 0.2655,                0.22715,                 0.8798,             0.00012882,             0.00012882,             0.00012882
                    456,                0.39323,                0.33297,                 1.0226,                 0.9979,                      1,                  0.995,                0.98034,                0.26402,                0.22149,                0.88115,             0.00012635,             0.00012635,             0.00012635
                    457,                0.42657,                0.36228,                 1.0432,                0.99792,                      1,                  0.995,                0.97866,                 0.2626,                0.22075,                0.88247,             0.00012387,             0.00012387,             0.00012387
                    458,                0.41228,                0.35804,                 1.0347,                0.99797,                      1,                  0.995,                0.97794,                0.25951,                0.21707,                0.88044,              0.0001214,              0.0001214,              0.0001214
                    459,                0.40121,                0.33468,                 1.0396,                0.99804,                      1,                  0.995,                0.97639,                0.25818,                0.21898,                0.87945,             0.00011892,             0.00011892,             0.00011892
                    460,                0.41619,                0.32497,                 1.0238,                0.99801,                      1,                  0.995,                0.97811,                0.26115,                0.22057,                0.88119,             0.00011645,             0.00011645,             0.00011645
                    461,                0.43258,                0.34148,                 1.0547,                0.99789,                      1,                  0.995,                0.97829,                0.25824,                0.22049,                0.87915,             0.00011397,             0.00011397,             0.00011397
                    462,                0.37769,                0.33033,                  1.003,                0.99779,                      1,                  0.995,                0.98008,                 0.2517,                0.21777,                0.87789,              0.0001115,              0.0001115,              0.0001115
                    463,                0.40083,                0.35749,                 1.0329,                0.99774,                      1,                  0.995,                0.97839,                0.25166,                0.21927,                0.87824,             0.00010902,             0.00010902,             0.00010902
                    464,                0.39709,                0.34529,                 1.0372,                0.99762,                      1,                  0.995,                0.97531,                0.25767,                0.21927,                0.88112,             0.00010655,             0.00010655,             0.00010655
                    465,                0.40494,                0.35378,                  1.026,                 0.9976,                      1,                  0.995,                0.97574,                0.25958,                0.21913,                 0.8825,             0.00010407,             0.00010407,             0.00010407
                    466,                0.38537,                0.32846,                 1.0346,                0.99769,                      1,                  0.995,                0.97932,                0.25245,                0.21732,                0.87983,              0.0001016,              0.0001016,              0.0001016
                    467,                0.41006,                0.33625,                 1.0298,                0.99781,                      1,                  0.995,                0.98109,                0.25104,                0.21712,                0.87886,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    468,                0.44355,                0.36644,                 1.0603,                0.99792,                      1,                  0.995,                0.97869,                0.25807,                0.21965,                0.88089,              9.665e-05,              9.665e-05,              9.665e-05
                    469,                0.40702,                0.36068,                 1.0393,                0.99794,                      1,                  0.995,                0.97929,                0.25763,                0.21828,                0.87959,             9.4175e-05,             9.4175e-05,             9.4175e-05
                    470,                 0.4293,                0.34928,                 1.0455,                0.99779,                      1,                  0.995,                0.97784,                0.25371,                0.21358,                0.87739,               9.17e-05,               9.17e-05,               9.17e-05
                    471,                0.39919,                0.34705,                 1.0166,                 0.9977,                      1,                  0.995,                0.97913,                  0.256,                0.21367,                0.87904,             8.9225e-05,             8.9225e-05,             8.9225e-05
                    472,                0.37616,                0.32662,                 1.0137,                0.99757,                      1,                  0.995,                0.97878,                0.25623,                0.21228,                0.88028,              8.675e-05,              8.675e-05,              8.675e-05
                    473,                0.40198,                 0.3569,                 1.0363,                0.99756,                      1,                  0.995,                 0.9789,                0.25104,                0.21168,                0.87784,             8.4275e-05,             8.4275e-05,             8.4275e-05
                    474,                0.37655,                 0.3209,                 1.0342,                0.99775,                      1,                  0.995,                0.97863,                0.24497,                0.20937,                0.87541,               8.18e-05,               8.18e-05,               8.18e-05
