                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.86573,                0.67622,                 1.0876,                0.95132,                0.98934,                 0.9913,                 0.7891,                0.85389,                0.50331,                 1.2302,              0.0008738,              0.0008738,              0.0008738
                    155,                0.87699,                0.62829,                 1.0644,                0.92387,                0.96513,                0.98464,                0.79235,                0.84499,                0.53168,                 1.2208,             0.00087132,             0.00087132,             0.00087132
                    156,                0.87597,                0.64034,                  1.091,                0.92271,                0.98547,                0.97604,                0.80047,                0.80395,                0.51816,                 1.2012,             0.00086885,             0.00086885,             0.00086885
                    157,                0.90873,                0.62979,                 1.0627,                0.93513,                 0.9499,                0.98649,                0.80518,                0.84548,                0.52449,                  1.234,             0.00086637,             0.00086637,             0.00086637
                    158,                0.85134,                0.61159,                 1.0968,                0.88035,                      1,                0.98803,                0.79716,                0.82825,                 0.5287,                 1.2141,              0.0008639,              0.0008639,              0.0008639
                    159,                0.85771,                0.62679,                 1.0303,                0.93029,                      1,                0.98037,                  0.791,                0.80705,                 0.4768,                 1.2026,             0.00086142,             0.00086142,             0.00086142
                    160,                0.82377,                0.59812,                 1.0488,                0.93042,                0.97593,                 0.9848,                0.80245,                0.83145,                0.49251,                 1.2169,             0.00085895,             0.00085895,             0.00085895
                    161,                0.82484,                0.64037,                 1.0277,                0.94408,                0.92449,                0.97087,                  0.788,                0.84551,                0.55542,                 1.2343,             0.00085647,             0.00085647,             0.00085647
                    162,                0.88584,                0.69733,                 1.0662,                0.87818,                0.98221,                0.96905,                 0.7828,                0.77267,                0.53072,                 1.1683,               0.000854,               0.000854,               0.000854
                    163,                0.87224,                 0.6272,                 1.0514,                0.93869,                0.97601,                0.98277,                0.79791,                0.85291,                 0.4896,                 1.2253,             0.00085152,             0.00085152,             0.00085152
                    164,                0.85993,                0.63015,                 1.0554,                0.88953,                0.99681,                0.98464,                0.80756,                0.81239,                0.50738,                 1.1913,             0.00084905,             0.00084905,             0.00084905
                    165,                0.89178,                0.61981,                 1.0526,                0.87835,                      1,                0.98476,                0.82085,                0.76875,                0.49309,                  1.157,             0.00084658,             0.00084658,             0.00084658
                    166,                0.85341,                 0.6027,                 1.0487,                0.94705,                0.96336,                0.97841,                0.79599,                 0.7897,                0.47773,                 1.1729,              0.0008441,              0.0008441,              0.0008441
                    167,                0.88762,                 0.6392,                  1.092,                0.90153,                0.96613,                0.98168,                0.79438,                0.84448,                0.51114,                 1.2153,             0.00084162,             0.00084162,             0.00084162
                    168,                 0.8442,                0.61805,                 1.0309,                0.92817,                0.97618,                0.98568,                0.80366,                  0.785,                0.57253,                 1.1807,             0.00083915,             0.00083915,             0.00083915
                    169,                0.86081,                0.64426,                 1.0534,                0.92165,                0.96755,                 0.9886,                0.81059,                0.75847,                0.48835,                 1.1592,             0.00083667,             0.00083667,             0.00083667
                    170,                0.86679,                0.66665,                 1.0482,                0.93811,                 0.9709,                0.98537,                0.79258,                0.82358,                0.50322,                  1.199,              0.0008342,              0.0008342,              0.0008342
                    171,                0.89179,                0.65203,                 1.0703,                0.94198,                0.96385,                0.97567,                0.81042,                0.77228,                0.51872,                 1.1682,             0.00083172,             0.00083172,             0.00083172
                    172,                0.83904,                0.66248,                 1.0372,                 0.9028,                0.96706,                 0.9913,                0.79755,                0.89157,                0.54035,                 1.2521,             0.00082925,             0.00082925,             0.00082925
                    173,                 0.8023,                0.62215,                 1.0234,                0.93428,                0.93344,                0.98678,                  0.811,                0.78663,                0.51292,                 1.1783,             0.00082677,             0.00082677,             0.00082677
                    174,                0.89202,                0.66062,                 1.0685,                  0.933,                0.95658,                0.98152,                0.80405,                0.83659,                0.49656,                 1.1933,              0.0008243,              0.0008243,              0.0008243
                    175,                0.84291,                0.59667,                 1.0392,                0.88718,                0.96887,                0.98351,                0.79745,                0.84103,                0.52451,                 1.1997,             0.00082183,             0.00082183,             0.00082183
                    176,                0.81409,                0.60671,                 1.0368,                0.94641,                0.99113,                0.99284,                0.81309,                0.79104,                0.47497,                 1.1854,             0.00081935,             0.00081935,             0.00081935
                    177,                0.77454,                0.62576,                0.99405,                0.95665,                0.96754,                0.99375,                0.81442,                0.80571,                0.49294,                 1.1904,             0.00081688,             0.00081688,             0.00081688
                    178,                0.82352,                0.61787,                  1.051,                0.91019,                0.97947,                0.99438,                0.80875,                0.86868,                0.50417,                 1.2433,              0.0008144,              0.0008144,              0.0008144
                    179,                0.80262,                0.58947,                 1.0245,                 0.9606,                0.98237,                0.99221,                0.80233,                0.78716,                0.47466,                  1.173,             0.00081193,             0.00081193,             0.00081193
                    180,                0.86213,                0.62045,                 1.0748,                0.95245,                0.98189,                 0.9874,                 0.7967,                0.83711,                 0.4929,                 1.2376,             0.00080945,             0.00080945,             0.00080945
                    181,                0.86675,                0.58735,                  1.053,                0.93671,                0.99371,                0.99284,                0.80328,                0.82042,                0.50095,                 1.2093,             0.00080698,             0.00080698,             0.00080698
                    182,                 0.8567,                0.61118,                 1.0787,                0.96097,                0.95448,                0.99438,                0.82515,                0.77373,                0.47251,                 1.1773,              0.0008045,              0.0008045,              0.0008045
                    183,                0.87513,                0.63667,                  1.073,                0.94547,                0.97616,                0.99313,                0.83781,                0.71416,                0.49699,                 1.1324,             0.00080202,             0.00080202,             0.00080202
                    184,                0.87142,                0.63486,                 1.0571,                0.97622,                0.97732,                0.99438,                0.81612,                0.79485,                0.46046,                  1.195,             0.00079955,             0.00079955,             0.00079955
                    185,                0.86866,                0.65854,                 1.0623,                0.93334,                 0.9754,                0.99438,                0.83367,                0.73753,                0.48676,                 1.1565,             0.00079708,             0.00079708,             0.00079708
                    186,                0.82938,                0.60058,                 1.0194,                  0.933,                0.95506,                 0.9913,                0.82041,                0.76786,                 0.5061,                 1.1581,              0.0007946,              0.0007946,              0.0007946
                    187,                0.83118,                 0.6298,                 1.0156,                0.95495,                0.98265,                0.99221,                0.81233,                0.84172,                0.48109,                 1.2149,             0.00079213,             0.00079213,             0.00079213
                    188,                   0.86,                0.64116,                 1.0568,                0.95212,                0.93972,                0.97807,                 0.7928,                0.78396,                0.47554,                 1.1843,             0.00078965,             0.00078965,             0.00078965
                    189,                0.86809,                0.61792,                 1.0511,                0.93584,                0.97426,                0.98803,                0.80824,                0.80441,                0.47879,                 1.1929,             0.00078717,             0.00078717,             0.00078717
                    190,                0.86125,                0.61532,                 1.0399,                0.91592,                0.97143,                0.97981,                0.79508,                 0.8072,                0.53408,                 1.1955,              0.0007847,              0.0007847,              0.0007847
                    191,                0.80443,                 0.5897,                 1.0296,                0.95341,                0.96855,                0.97995,                0.78955,                 0.8047,                0.50671,                 1.1914,             0.00078222,             0.00078222,             0.00078222
                    192,                0.81826,                0.59962,                 1.0394,                0.93806,                0.96767,                0.98803,                0.81922,                 0.7786,                0.46395,                 1.1701,             0.00077975,             0.00077975,             0.00077975
                    193,                0.85638,                0.61917,                 1.0533,                0.95079,                0.97224,                0.98832,                0.80707,                0.81834,                0.48014,                  1.203,             0.00077728,             0.00077728,             0.00077728
                    194,                0.83312,                0.58895,                 1.0479,                0.90755,                 0.9814,                0.98599,                0.79231,                0.86313,                0.48825,                 1.2458,              0.0007748,              0.0007748,              0.0007748
                    195,                0.82595,                0.61273,                 1.0433,                0.89833,                      1,                0.97742,                0.79189,                0.83445,                0.51021,                 1.2319,             0.00077232,             0.00077232,             0.00077232
                    196,                 0.8061,                0.63366,                 1.0329,                0.89519,                0.99749,                0.98476,                0.80396,                0.78563,                0.47324,                 1.1745,             0.00076985,             0.00076985,             0.00076985
                    197,                0.81493,                0.64601,                 1.0448,                0.92219,                0.96501,                0.98062,                0.80189,                0.79717,                0.49668,                 1.1889,             0.00076738,             0.00076738,             0.00076738
                    198,                0.81979,                0.60544,                 1.0448,                 0.9481,                0.98847,                0.98957,                0.82684,                0.75927,                0.47573,                 1.1619,              0.0007649,              0.0007649,              0.0007649
                    199,                0.82009,                0.62637,                 1.0227,                0.95358,                0.96561,                0.98957,                 0.8212,                0.75833,                0.49721,                 1.1649,             0.00076243,             0.00076243,             0.00076243
                    200,                0.81538,                0.59173,                 1.0216,                0.97803,                0.97844,                0.99313,                0.82879,                0.71645,                0.50883,                 1.1279,             0.00075995,             0.00075995,             0.00075995
                    201,                0.84778,                0.62835,                 1.0353,                0.97245,                0.98646,                0.99438,                0.81203,                0.77227,                0.47578,                 1.1734,             0.00075747,             0.00075747,             0.00075747
                    202,                0.78977,                0.58675,                 1.0211,                0.92913,                 0.9959,                0.98798,                   0.79,                0.83499,                0.52307,                 1.2188,               0.000755,               0.000755,               0.000755
                    203,                0.77156,                0.56648,                0.98483,                0.90882,                0.95586,                0.98803,                0.79441,                0.86455,                0.51826,                 1.2377,             0.00075252,             0.00075252,             0.00075252
                    204,                0.79494,                0.59902,                 1.0303,                0.91958,                 0.9816,                0.97129,                0.80367,                 0.7599,                0.47165,                 1.1624,             0.00075005,             0.00075005,             0.00075005
                    205,                0.85014,                0.63869,                 1.0462,                0.93172,                0.96234,                0.98568,                0.82903,                0.74531,                0.47033,                  1.152,             0.00074757,             0.00074757,             0.00074757
                    206,                0.81519,                0.59132,                 1.0316,                 0.9429,                 0.9512,                 0.9913,                0.80462,                0.80829,                0.52289,                 1.1892,              0.0007451,              0.0007451,              0.0007451
                    207,                0.84335,                0.61024,                 1.0706,                0.93717,                0.97917,                0.97754,                0.79408,                0.83732,                0.46064,                 1.2119,             0.00074263,             0.00074263,             0.00074263
                    208,                0.78278,                 0.5838,                 1.0274,                0.92921,                0.96475,                0.98662,                0.79437,                0.85595,                0.53192,                 1.2213,             0.00074015,             0.00074015,             0.00074015
                    209,                0.81908,                0.56274,                 1.0236,                0.92361,                0.96547,                0.98162,                0.80749,                0.78594,                0.47953,                 1.1667,             0.00073768,             0.00073768,             0.00073768
                    210,                0.80309,                0.62218,                 1.0454,                0.92602,                 0.9733,                0.98417,                0.82439,                0.74504,                0.60758,                 1.1464,              0.0007352,              0.0007352,              0.0007352
                    211,                0.81609,                0.57888,                 1.0465,                0.93741,                0.98734,                 0.9913,                0.81325,                0.80132,                0.43253,                 1.1858,             0.00073273,             0.00073273,             0.00073273
                    212,                0.78769,                0.58475,                 1.0344,                0.90311,                0.99396,                0.98631,                0.80955,                0.80584,                0.47541,                 1.1809,             0.00073025,             0.00073025,             0.00073025
                    213,                0.81552,                 0.5647,                 1.0153,                0.95259,                0.97301,                 0.9913,                0.80461,                0.81339,                0.48021,                 1.1903,             0.00072778,             0.00072778,             0.00072778
                    214,                0.76018,                 0.5668,                 1.0146,                0.94004,                 0.9798,                0.98277,                0.79726,                0.81698,                 0.4487,                 1.1918,              0.0007253,              0.0007253,              0.0007253
                    215,                0.84082,                0.57234,                  1.058,                0.93065,                0.96563,                0.98568,                0.79926,                0.82189,                0.47327,                 1.1867,             0.00072283,             0.00072283,             0.00072283
                    216,                0.80401,                0.57349,                 1.0235,                0.92394,                      1,                0.98093,                0.79111,                0.79491,                  0.476,                 1.1949,             0.00072035,             0.00072035,             0.00072035
                    217,                0.78111,                0.55395,                 1.0107,                  0.917,                0.96129,                0.98476,                0.80457,                0.80182,                0.45249,                  1.191,             0.00071788,             0.00071788,             0.00071788
                    218,                0.82961,                0.57071,                 1.0346,                0.94388,                0.96084,                0.98413,                0.80833,                0.82268,                0.45246,                 1.2093,              0.0007154,              0.0007154,              0.0007154
                    219,                0.79903,                0.55572,                 1.0156,                0.89576,                      1,                0.98145,                0.81181,                0.80127,                0.47372,                 1.1886,             0.00071293,             0.00071293,             0.00071293
                    220,                0.83509,                0.57268,                 1.0534,                 0.9263,                0.98399,                 0.9886,                0.82625,                0.73691,                 0.4444,                 1.1404,             0.00071045,             0.00071045,             0.00071045
                    221,                0.81405,                0.58392,                  1.021,                0.94063,                0.96978,                0.98832,                0.81549,                0.79156,                0.49102,                 1.1814,             0.00070798,             0.00070798,             0.00070798
                    222,                0.80161,                0.53635,                 1.0212,                0.91568,                0.97468,                0.98121,                0.80256,                0.79439,                0.48286,                 1.1954,              0.0007055,              0.0007055,              0.0007055
                    223,                0.84442,                0.62752,                 1.0408,                0.94835,                0.97773,                0.96598,                0.79796,                  0.762,                 0.4613,                 1.1778,             0.00070303,             0.00070303,             0.00070303
                    224,                0.83637,                0.62111,                 1.0439,                0.91423,                0.96755,                0.98568,                0.81629,                 0.7694,                0.48653,                 1.1634,             0.00070055,             0.00070055,             0.00070055
                    225,                0.78564,                0.53688,                 1.0043,                0.87691,                0.98382,                0.98567,                0.78753,                0.82395,                 0.5295,                 1.2115,             0.00069808,             0.00069808,             0.00069808
                    226,                0.78461,                0.57711,                 1.0379,                0.91456,                0.97092,                0.98735,                0.80209,                0.78547,                0.44992,                 1.1806,              0.0006956,              0.0006956,              0.0006956
                    227,                0.80609,                0.56988,                 1.0644,                0.94591,                0.97615,                0.98298,                 0.8043,                0.81012,                 0.4793,                 1.1854,             0.00069313,             0.00069313,             0.00069313
                    228,                0.82523,                0.61119,                 1.0298,                0.92674,                0.96787,                0.97652,                0.80905,                0.79804,                 0.4797,                  1.175,             0.00069065,             0.00069065,             0.00069065
                    229,                0.82223,                0.56265,                 1.0247,                0.91626,                0.97588,                0.97787,                 0.8095,                0.80317,                  0.462,                 1.1945,             0.00068818,             0.00068818,             0.00068818
                    230,                0.76745,                0.56229,                 1.0122,                0.92247,                0.98674,                0.98162,                0.80116,                0.78837,                0.43843,                 1.1894,              0.0006857,              0.0006857,              0.0006857
                    231,                0.82723,                0.56683,                 1.0253,                0.94178,                0.98985,                0.98145,                 0.8138,                0.76636,                0.46776,                 1.1439,             0.00068323,             0.00068323,             0.00068323
                    232,                0.79692,                0.55232,                 1.0045,                0.94187,                 0.9939,                0.97652,                0.81345,                0.79655,                 0.4641,                 1.1833,             0.00068075,             0.00068075,             0.00068075
                    233,                0.79206,                0.56866,                0.99763,                0.92055,                      1,                0.97527,                0.82062,                0.76229,                0.47304,                   1.15,             0.00067827,             0.00067827,             0.00067827
