                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.69709,                0.80419,                 1.3111,                0.99194,                      1,                  0.995,                0.89785,                0.48368,                0.53636,                 1.1563,              0.0003095,              0.0003095,              0.0003095
                    155,                0.73563,                0.79748,                 1.3381,                0.99102,                      1,                  0.995,                0.90756,                0.45214,                0.51569,                 1.1301,             0.00030331,             0.00030331,             0.00030331
                    156,                0.70558,                0.81648,                 1.3302,                0.94056,                      1,                  0.995,                0.93156,                0.42553,                0.51352,                  1.117,             0.00029713,             0.00029713,             0.00029713
                    157,                0.65754,                0.74649,                 1.3002,                0.98432,                0.96076,                  0.995,                0.93719,                0.41841,                0.50413,                 1.1246,             0.00029094,             0.00029094,             0.00029094
                    158,                0.68441,                0.76387,                 1.3266,                 0.9866,                0.99685,                  0.995,                0.92046,                0.43361,                0.50647,                 1.1138,             0.00028475,             0.00028475,             0.00028475
                    159,                0.66044,                0.76841,                 1.3178,                0.98842,                      1,                  0.995,                0.92016,                0.42566,                0.50175,                 1.1099,             0.00027856,             0.00027856,             0.00027856
                    160,                0.65081,                 0.7592,                 1.2858,                0.98287,                0.96152,                  0.995,                0.90899,                0.45088,                0.52321,                 1.1416,             0.00027237,             0.00027237,             0.00027237
                    161,                0.68053,                0.79642,                 1.3041,                0.98973,                      1,                  0.995,                0.89934,                0.47169,                0.50263,                 1.1565,             0.00026619,             0.00026619,             0.00026619
                    162,                0.69109,                0.73248,                 1.3246,                0.98656,                      1,                  0.995,                 0.9297,                0.39746,                 0.4696,                 1.1121,                0.00026,                0.00026,                0.00026
                    163,                0.70814,                0.76809,                  1.344,                0.98414,                0.99623,                  0.995,                0.93139,                0.40329,                 0.4657,                 1.1143,             0.00025381,             0.00025381,             0.00025381
                    164,                0.71538,                0.81308,                 1.3457,                0.97736,                0.99779,                0.99477,                0.93779,                0.38966,                 0.4619,                 1.1039,             0.00024762,             0.00024762,             0.00024762
                    165,                0.65161,                0.69808,                 1.3027,                0.98623,                 0.9993,                  0.995,                0.93057,                0.39476,                0.46963,                 1.1083,             0.00024144,             0.00024144,             0.00024144
                    166,                0.71292,                0.79387,                 1.3452,                  0.971,                0.98142,                0.99477,                 0.9277,                0.41645,                0.52138,                 1.1336,             0.00023525,             0.00023525,             0.00023525
                    167,                0.67692,                0.78972,                 1.3112,                0.98979,                      1,                  0.995,                0.92635,                0.42433,                 0.4742,                 1.1265,             0.00022906,             0.00022906,             0.00022906
                    168,                0.67742,                0.72633,                 1.3144,                 0.9927,                0.99924,                  0.995,                0.92895,                0.40771,                0.45341,                 1.0966,             0.00022288,             0.00022288,             0.00022288
                    169,                0.64028,                0.74137,                 1.2901,                0.91971,                0.98911,                  0.995,                0.91219,                0.42532,                0.52635,                 1.1086,             0.00021669,             0.00021669,             0.00021669
                    170,                0.67642,                0.76734,                 1.3264,                0.95002,                0.93115,                  0.995,                0.91684,                0.44601,                 0.5341,                 1.1341,              0.0002105,              0.0002105,              0.0002105
                    171,                 0.6796,                0.75593,                 1.3067,                0.98764,                0.99892,                  0.995,                0.92178,                0.43393,                0.46863,                 1.1201,             0.00020431,             0.00020431,             0.00020431
                    172,                0.65179,                 0.7036,                 1.2912,                0.98293,                 0.9967,                  0.995,                0.93491,                0.39557,                0.46515,                 1.0937,             0.00019813,             0.00019813,             0.00019813
                    173,                 0.6549,                0.71303,                 1.2893,                0.98127,                0.98238,                0.99477,                0.91715,                0.42563,                0.48204,                 1.1016,             0.00019194,             0.00019194,             0.00019194
                    174,                 0.6882,                0.71266,                 1.2912,                0.98327,                0.99882,                  0.995,                0.93418,                0.38749,                0.45079,                 1.0956,             0.00018575,             0.00018575,             0.00018575
                    175,                0.69636,                 0.7283,                 1.3091,                 0.9923,                      1,                  0.995,                0.93973,                0.38438,                0.44069,                 1.1006,             0.00017956,             0.00017956,             0.00017956
                    176,                0.65032,                0.73242,                 1.3051,                0.99567,                      1,                  0.995,                0.93009,                 0.3997,                0.45045,                 1.1001,             0.00017338,             0.00017338,             0.00017338
                    177,                0.68346,                0.72638,                 1.3067,                 0.9908,                0.99981,                  0.995,                0.93438,                0.39246,                0.45643,                 1.0945,             0.00016719,             0.00016719,             0.00016719
                    178,                0.65834,                0.72706,                 1.2854,                0.94148,                0.99914,                  0.995,                0.93875,                0.38179,                0.47549,                 1.0823,               0.000161,               0.000161,               0.000161
                    179,                0.66371,                0.76116,                 1.2987,                0.97363,                0.98126,                  0.995,                0.92994,                0.39426,                 0.4693,                 1.0738,             0.00015481,             0.00015481,             0.00015481
                    180,                0.61011,                0.69607,                 1.2619,                 0.9945,                      1,                  0.995,                0.92138,                0.41938,                0.45662,                 1.0785,             0.00014862,             0.00014862,             0.00014862
                    181,                0.61833,                 0.7066,                 1.2645,                0.99642,                      1,                  0.995,                0.93446,                0.39938,                0.45656,                 1.0681,             0.00014244,             0.00014244,             0.00014244
                    182,                0.61478,                0.70147,                 1.2527,                0.99565,                      1,                  0.995,                0.93437,                 0.3885,                0.44891,                 1.0714,             0.00013625,             0.00013625,             0.00013625
                    183,                0.60023,                 0.6618,                 1.2628,                0.99577,                      1,                  0.995,                0.94195,                0.37196,                0.43455,                  1.072,             0.00013006,             0.00013006,             0.00013006
                    184,                0.65667,                0.69547,                 1.2739,                0.99591,                      1,                  0.995,                0.94336,                0.37154,                0.42188,                  1.076,             0.00012387,             0.00012387,             0.00012387
                    185,                  0.689,                 0.7515,                 1.3395,                0.99376,                      1,                  0.995,                0.94949,                0.35924,                0.42468,                 1.0673,             0.00011769,             0.00011769,             0.00011769
                    186,                0.61646,                0.66205,                  1.256,                0.99533,                      1,                  0.995,                 0.9505,                0.36421,                0.42567,                 1.0695,              0.0001115,              0.0001115,              0.0001115
                    187,                0.61334,                0.70585,                 1.2781,                0.99612,                      1,                  0.995,                0.94889,                 0.3497,                0.41884,                 1.0676,             0.00010531,             0.00010531,             0.00010531
                    188,                0.64382,                0.68677,                 1.2764,                0.99612,                      1,                  0.995,                0.95004,                0.34587,                0.40529,                 1.0667,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    189,                0.60876,                 0.6426,                 1.2513,                0.99549,                      1,                  0.995,                0.94762,                 0.3455,                0.40105,                 1.0673,             9.2937e-05,             9.2937e-05,             9.2937e-05
                    190,                0.62406,                0.66357,                 1.2752,                0.99528,                      1,                  0.995,                0.94742,                0.34494,                0.40032,                 1.0675,              8.675e-05,              8.675e-05,              8.675e-05
                    191,                0.45037,                0.66471,                 1.1663,                0.99235,                      1,                  0.995,                0.94726,                0.34437,                0.40934,                 1.0699,             8.0563e-05,             8.0563e-05,             8.0563e-05
                    192,                0.52578,                0.67083,                 1.2053,                0.98757,                      1,                  0.995,                0.94743,                0.34942,                0.42558,                 1.0752,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    193,                0.46266,                0.54907,                 1.1396,                0.98664,                      1,                  0.995,                0.94292,                0.35223,                0.43402,                 1.0753,             6.8188e-05,             6.8188e-05,             6.8188e-05
                    194,                0.43941,                0.53792,                 1.1571,                0.98805,                      1,                  0.995,                0.94117,                0.34535,                0.43768,                 1.0716,                6.2e-05,                6.2e-05,                6.2e-05
                    195,                 0.4452,                0.54968,                 1.1354,                0.99055,                      1,                  0.995,                0.93903,                0.34328,                0.42893,                 1.0652,             5.5813e-05,             5.5813e-05,             5.5813e-05
                    196,                0.46252,                0.52513,                 1.1696,                0.99181,                      1,                  0.995,                0.94243,                0.34862,                0.42269,                 1.0624,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    197,                0.42215,                0.50108,                  1.119,                0.99167,                      1,                  0.995,                0.94401,                 0.3488,                0.42215,                 1.0612,             4.3438e-05,             4.3438e-05,             4.3438e-05
                    198,                0.44619,                0.55044,                   1.16,                0.99169,                      1,                  0.995,                0.94142,                0.34859,                0.42039,                 1.0574,              3.725e-05,              3.725e-05,              3.725e-05
                    199,                 0.4253,                0.48811,                 1.1218,                0.99057,                      1,                  0.995,                0.94265,                 0.3455,                0.41895,                 1.0543,             3.1063e-05,             3.1063e-05,             3.1063e-05
                    200,                0.42405,                0.51729,                  1.122,                0.98837,                      1,                  0.995,                0.94121,                0.34523,                0.42094,                 1.0524,             2.4875e-05,             2.4875e-05,             2.4875e-05
